Ezekiel,45,1,「當你們抽籤分地作為產業時，應將一塊聖地獻給上主，當作獻地，長二萬五千肘，寬二萬肘。凡在這範圍之內的地全是聖的。
Ezekiel,45,2,其中一塊作為聖所，長五百肘，寬五百肘；四面成方形，周圍有空地，寬五十肘。
Ezekiel,45,3,在這一區量出二萬五千肘長，一萬肘寬的地方，其中應有聖所，至聖所；
Ezekiel,45,4,這塊聖地，應歸於在聖所內為服事上主職的司祭，作為他們的住處和他們羊群的牧埸。
Ezekiel,45,5,另一塊二萬五千肘長，一萬肘寬的地方，歸於在殿內服務的肋未人，作為他們的地業，及他們居住的城邑。
Ezekiel,45,6,再劃出建京城的地段，寬五千肘，長二萬五千肘，在保留的獻地之旁，歸於全以色列家族。
Ezekiel,45,7,在保留的獻地和建城的地段兩旁，緊靠著保留的獻地和建城的地段，由西邊的往西，由東邊的往東的土地，全歸於元首。西邊的邊界，東邊的邊界，其長與其他支派所分得的土地相同。
Ezekiel,45,8,這是在以色列劃歸元首的領土：這樣，我的元首不再壓迫我的百姓，並將土地留給以色列家族及他們的各支派。」
Ezekiel,45,9,吾主上主這樣說：「以色列的元首，你們該夠了罷！你們應放棄強暴與搶掠，實行正義與公道，你們不要再向我的人民橫徵暴歛──吾主上主的斷語──
Ezekiel,45,10,你們應用公平的天平，準確的『厄法』，準確的『巴特』。
Ezekiel,45,11,『厄法』和『巴特』的容量應當相等：即一『巴特』等於『荷默爾』的十分之一，十分之一『荷默爾』即一『厄法』。分量應依照『荷默爾』而定。
Ezekiel,45,12,『協刻耳』應為二十『革辣』。二十『協刻耳』加二十五『協刻耳』，再加十五『協刻耳』為你們是一『米納』。
Ezekiel,45,13,你們應奉上的獻儀如下：由一『荷默爾』小麥，應獻六分之一『厄法』；由一『荷默爾』大麥，也應獻六分之一『厄法』。
Ezekiel,45,14,對油的規定：由一『苛爾』油，應獻十分之一『巴特』，因為十『巴特』為一『苛爾』。
Ezekiel,45,15,由以色列茂盛的牧場，每二百隻羊中取一隻羔羊獻為供物，做全燔祭與和平祭，為自己贖罪──吾主上主的斷語──
Ezekiel,45,16,全國人民應將這樣的獻儀交給以色列的元首；
Ezekiel,45,17,元首在慶節、月朔和安息日，以及以色列家族所有的慶節，應備辦全燔祭、素祭和奠祭，又應備辦贖罪祭、素祭、全燔祭與和平祭，為以色列家族贖罪。」
Ezekiel,45,18,吾主上主這樣說：「正月初一，你應取一頭無瑕的公牛犢，為聖所取潔。
Ezekiel,45,19,司祭應取贖罪祭祭牲的血，塗在聖殿的門框上，祭壇台座的四角上，和內院大門的門框上。
Ezekiel,45,20,正月初七，為那不慎誤犯的人，也應照樣行，為聖殿取潔。
Ezekiel,45,21,正月十四，你們應過逾越節，七天吃無酵餅。
Ezekiel,45,22,在那一天，元首應為自己和本國全體人民獻一頭公牛犢，為贖罪祭。
Ezekiel,45,23,七天的慶節，他應向上主獻全燔祭：七天內每天應獻七頭無瑕的公牛犢，和七隻無瑕的公羊；每天獻一隻小山羊，為贖罪祭。
Ezekiel,45,24,還應獻素祭：為每頭公牛犢獻一『厄法』麵，為每隻公羊獻一『厄法』麵；為一『厄法』麵加一『辛』油。
Ezekiel,45,25,七月十五日的慶節，他應獻同樣的祭品；七天之久應獻同樣的贖罪祭、全燔祭、素祭和油。」
