1_John,1,1,論到那從起初就有的生命的聖言，就是我們聽見過，我們親眼看見過，瞻仰過，以及我們親手摸過的生命的聖言──
1_John,1,2,這生命已顯示出來，我們看見了，也為他作證，且把這原與父同在，且已顯示給我們的永遠的生命，傳報給你們──
1_John,1,3,我們將所見所聞的傳報給你們，為使你們也同我們相通；原來我們是同父和他的子耶穌基督相通的。
1_John,1,4,我們給你們寫這些事，是為叫我們的喜樂得以圓滿。
1_John,1,5,我們由他所聽見，而傳報給你們的，就是這個信息：天主是光，在他內沒有一點黑暗。
1_John,1,6,如果我們說我們與他相通，但仍在黑暗中行走，我們就是說謊，不履行真理。
1_John,1,7,但如果我們在光中行走，如同他在光中一樣，我們就彼此相通，他聖子耶穌的血就會洗淨我們的各種罪過。
1_John,1,8,如果我們說我們沒有罪過，就是欺騙自己，真理也不在我們內。
1_John,1,9,但若我們明認我們的罪過，天主既是忠信正義的，必赦免我們的罪過，並洗淨我們的各種不義。
1_John,1,10,如果我們說我們沒有犯過罪，我們就是拿他當說謊者，他的話就不在我們內。
