Job,31,1,我同我的眼立了約，決不注視處女。
Job,31,2,天主由上所注定的一分是什麼？全能者由高處所給的產業是什麼？
Job,31,3,豈不是為惡人注定了喪亡，為作孽的人注定了災殃？
Job,31,4,他豈不監視我的行徑，計算我的腳步？
Job,31,5,我若與虛偽同行，我的腳若趨向詭詐，
Job,31,6,願天主以公正的天平秤量我，他必知道我的純正。
Job,31,7,我的腳步如果離開了正道，我的心如果隨從了眼目之所見，我的手若持有不潔，
Job,31,8,那麼，我種的，情願讓別人來吃；我栽的，情願讓別人拔出。
Job,31,9,我的心如果為婦女所迷，我如果曾在鄰人門口等候婦女，
Job,31,10,就讓我的妻子給人推磨，讓別人與她同寢。
Job,31,11,因為這是淫行，是應受嚴刑的罪惡；
Job,31,12,是一種焚燒至毀滅的火，燒盡我全部產業的火。
Job,31,13,當我的僕婢與我爭執時，我若輕視他們的權利，
Job,31,14,天主起來時，我可怎麼辦呢？他若追問，我可怎樣回答？
Job,31,15,在母胎造成我的，不是也造了他們？在母胎形成我們的，不是只有他一個？
Job,31,16,我何時曾拒絕了窮苦人的渴望，我何時曾使寡婦的眼目頹喪？
Job,31,17,我何時獨自吃食物，而沒有與孤兒共享？
Job,31,18,因為天主自我幼年，就像父親教養了我；自我出了母胎，就引導了我。
Job,31,19,如果我見了無衣蔽體的乞丐，無遮蓋的窮人，
Job,31,20,如果他的心沒有向我道謝，沒有以我的羊毛獲得溫暖，
Job,31,21,如果我在城門口見有支持我者，就舉手攻擊無罪者，
Job,31,22,那麼，讓我的肩由胛骨脫落，我的胳膊由肘處折斷！
Job,31,23,因為天主的懲罰使我驚駭，因他的威嚴，我站立不住。
Job,31,24,我何嘗以黃金為依靠，對純金說過：「你是我的靠山？」
Job,31,25,我何嘗因財產豐富，手賺的多而喜樂過？
Job,31,26,我何時見太陽照耀，月亮皎潔徐行，
Job,31,27,我的心遂暗中受到迷惑，我的口遂親手送吻？
Job,31,28,這也是應受嚴罰的罪過，因為我背棄了至高的天主。
Job,31,29,我何時慶幸恨我者遭殃，見他遭遇不幸而得意？
Job,31,30,其實，我沒有容我的口犯罪，詛咒過他的性命。
Job,31,31,我帳幕內的人是否有人說過：「某人沒有吃飽主人給的肉？」
Job,31,32,外方人沒有睡在露天地裡，我的門常為旅客敞開。
Job,31,33,我的田地若控告我，犁溝若一同哀訴，
Job,31,34,我若吃田中的產物而不付代價，或叫地主心靈悲傷，
Job,31,35,願此地不再長小麥而長荊棘，不長大麥而長惡草。
Job,31,36,我豈像凡人一樣，掩飾過我的過犯，把邪惡隱藏在胸中？
Job,31,37,我豈怕群眾的吵鬧？親族的謾罵豈能嚇住我，使我不敢作聲，杜門不出？
Job,31,38,惟願天主俯聽我，這是我最後的要求：願全能者答覆我！我的對方所寫的狀詞，
Job,31,39,我把它背在肩上，編成我的冠冕。
Job,31,40,我將像王侯一樣走向他面前，向他一一陳述我的行為。──約伯的話至此為止。
