Ecclesiastes,5,1,你不要在天主前冒然开口，你的心也不要急于发言应许，因为天主在天上，你在地下，为此你说话应当简单。
Ecclesiastes,5,2,因为夜梦由于事务繁杂，乱语出于多言。
Ecclesiastes,5,3,天主许愿，就不可拖延偿还，因为他不喜欢人怠慢；你许了愿，就应速还；
Ecclesiastes,5,4,不许愿好过许而不还。
Ecclesiastes,5,5,不要放任你的口，使你陷于罪过，免得你在使者前说是「错许了。」为何要天主因你这句话而发怒，破坏你手中的工作？
Ecclesiastes,5,6,多梦多虚幻，多言多糊涂；你要敬畏天主。
Ecclesiastes,5,7,你若在某省看见欺压穷人，违犯公道和正义的事，不必对此惊奇，因为高者之上还有更高者在上鉴察，而他们之上还有更高者。
Ecclesiastes,5,8,国家全面的利益，在乎有一位关心农业的君王。
Ecclesiastes,5,9,爱钱的，钱不能使他满足：爱财的，进益不能使他满足：这也是空虚。
Ecclesiastes,5,10,钱财增多，消费的人也随之增多；财主除饱享眼福外，能有什么益处？
Ecclesiastes,5,11,工人不论吃多吃少，总睡得甘甜；饱食的富人，却难于安眠。
Ecclesiastes,5,12,我看见在太阳下有一件惨痛的事：财主积蓄财富，反而害了自己。
Ecclesiastes,5,13,生意一次失败，财产尽失：生了个儿子，手中一无所有。
Ecclesiastes,5,14,他赤身出离母胎，也照样赤身归去；他劳力之所得，丝毫不能带去。
Ecclesiastes,5,15,这也是一件惨痛的事：他怎样来，也怎样去；他操劳追风，究有什么益处；
Ecclesiastes,5,16,况且他一生在黑暗中生活，遭受许多烦恼、疾病和悲愤的事。
Ecclesiastes,5,17,我所认为幸福美满的事，是人在天主所赏的少数岁月内，有吃有喝，且享受他在太阳下一切劳碌所得的福乐，这原是他应得的一分。
Ecclesiastes,5,18,的确，天主赏赐人财产和富裕，叫他能享用；能取得应有的一分，能享受劳碌所得的快乐，实是天主的恩赐。
Ecclesiastes,5,19,那么，人就不甚顾虑人生岁月的短促，因为天主以喜乐充满了他的心。
