Psalms,39,1,达味诗歌，交与乐官耶杜通。
Psalms,39,2,我已决定：「我要谨遵我的道路，免得我以口舌犯罪，当恶人在我面前时，我以口罩笼住我嘴。」
Psalms,39,3,我默不作声，以免口出恶语，但我的痛楚，更因此而加剧。
Psalms,39,4,我的心在我腔内滚滚沸腾，我愈沉思愈觉得烈火如焚；我的舌头便不耐烦地说：
Psalms,39,5,「上主，我恳求你明白启示我：我的终期和寿数究有几何，好使我知道我是何等脆弱。」
Psalms,39,6,看，你使我的岁月屈指可数，我的生命在你前算是虚无。世人的生存，只是一口呵嘘。（休止）
Psalms,39,7,人生实如泡影，只是白白操劳，他们所有积蓄，不知谁来得到。
Psalms,39,8,我主，现今我还有什么希望？我的希望寄托在你的身上！
Psalms,39,9,求你救我脱离我的种种罪愆，不要使我受愚人的耻笑侮慢。
Psalms,39,10,我静默不言，有口不开，因为这事是由你安排。
Psalms,39,11,求你由我身上除去这场灾患，因你手的打击，我已消瘦不堪。
Psalms,39,12,你为了罚罪而把世人惩治，你像蛀虫将他的珍宝侵蚀；至于人，不过只是一口气。（休止）
Psalms,39,13,上主，求你俯听我的祈祷，求你侧耳静听我的哀告，莫要作聋不听我的哭号。因为我在你前只是旅客，如我列祖一样只是路过。
Psalms,39,14,求你转移你的目光，不要怒视我，使我一去不返之前，能得享安乐。
