Romans,4,1,那么，我们对於按照血统作我们祖宗的亚巴郎，可以说什么呢？
Romans,4,2,如果亚巴郎是由於行为，成为义人，他就可以自夸了；但不是在天主前，
Romans,4,3,因为经上说：『亚巴郎信了天主，天主就以此算为他的正义。』
Romans,4,4,给工作的人工资，不算是恩惠，而是还债；
Romans,4,5,但为那没有工作，而信仰那使不虔敬的人复义之主的，这人的信德为他便算是正义，这才是恩惠。
Romans,4,6,正如达味也称那没有功行，而蒙天主恩赐算为正义的人，是有福的一样：
Romans,4,7,『罪恶蒙赦免，过犯得遮掩的人，是有福的；
Romans,4,8,上主不归咎於他的人，是有福的。』
Romans,4,9,那么，这种福分是仅加於受割损的人呢？还是也加於未受割损的人呢？我们说过：「亚巴郎的信德为他算为正义。」
Romans,4,10,那么，由什么时候算起呢？是在他受割损以后呢？还是在他未受割损的时候呢？不是在他受割损以后，而是在他未受割损的时候。
Romans,4,11,他后来领受了割损的标记，只是作为他未受割损时，因信德获得正义的印证。如此，亚巴郎作了一切未受割损而相信的人的父亲，使他们也同样因信德而算为正义；
Romans,4,12,同时也作受割损者的父亲，就是那些不仅受割损，而且也追随我们的祖宗亚巴郎，在未受割损时所走的信德之路的人。
Romans,4,13,因为许给亚巴郎和他的后裔的恩许，使他作世界的承继者，并不是藉着法律，而是藉着因信德而获得的正义，
Romans,4,14,因为假使属於法律的人才是承继者，那么信德便是空虚的，恩许就失了效力，
Romans,4,15,因为法律只能激起天主的义怒：那里没有法律，那里就没有违 犯。
Romans,4,16,为此，一切都是由於信德，为的是一切都本着恩宠，使恩许为亚巴郎所有的一切后裔坚定不移，不仅为那属於法律的后裔，而且也为那有亚巴郎信德的后裔，因为他是我们众人的父亲，
Romans,4,17,正如经上所载：『我已立你为万民之父；』亚巴郎是在他所信的天主面前，就是在叫死者复活，叫那不存在的成为存在的那位面前，作我们众人的父亲。
Romans,4,18,他在绝望中仍怀着希望而相信了，因此便成了万民之父，正如向他所预许的：『你的后裔也要这样多。』
Romans,4,19,他虽然快一百岁，明知自己的身体已经衰老，撒辣的胎也已绝孕；但他的信心却没有衰弱，
Romans,4,20,对於天主的恩许总没有因不信而犹疑，反而信心坚固，归光荣於天主，
Romans,4,21,且满心相信天主所应许的，必予完成。
Romans,4,22,天主就以此算为他的正义。
Romans,4,23,『算为他的正义』这句话，不是单为他个人写的，
Romans,4,24,而且也是为了我们这些将来得算为正义的人，即我们这些相信天主使我们的主耶稣，由死者中复活的人写的；
Romans,4,25,这耶稣曾为了我们的过犯被交付，又为了使我们成义而复活。
