Exodus,1,1,以色列的儿子们，各带了家眷，同雅各伯来到埃及；他们的名字记载如下：
Exodus,1,2,勒乌本、西默盎、肋未和犹大，
Exodus,1,3,依撒加尔，则步隆和本雅明，
Exodus,1,4,丹和纳斐塔里，加得和阿协尔。
Exodus,1,5,他们全是雅各伯所生的，一共七十人；若瑟那时已经在埃及。
Exodus,1,6,若瑟和他的众兄弟，以及这一代人死了以后，
Exodus,1,7,以色列的子孙生育繁殖，数目增多，极其强盛，布满了那地。
Exodus,1,8,有位不认识若瑟的新王兴起，统治了埃及。
Exodus,1,9,他对自己的人民说：「看，以色列子民，比我们又多又强。
Exodus,1,10,来，我们要用智谋对付他们，免得他们繁盛起来，一遇战争，就去与我们的敌人联合，攻击我们，然后离开此地。」
Exodus,1,11,于是派定督工管制他们，以苦役压迫他们，叫他们给法郎建筑丕通和辣默色斯两座贮货城。
Exodus,1,12,但是越压迫他们，他们越增多，也越繁殖，以至埃及人都怕以色列子民。
Exodus,1,13,于是埃及人更严厉地强迫以色列子民做苦工，
Exodus,1,14,强迫他们作和泥做砖的苦工，田间的一切劳工，以及种种苦工，使他们的生活十分痛苦。
Exodus,1,15,埃及王又吩咐为希伯来女人接生的收生婆，一个名叫史斐辣，一个名叫普亚的说：
Exodus,1,16,「你们为希伯来女人接生时，要看着她们临盆！若是男孩，就杀死；若是女孩，就让她活着。」
Exodus,1,17,但是收生婆敬畏天主，没有照埃及王的吩咐去作，保留了男孩的性命。
Exodus,1,18,埃及王将收生婆召来，问她们说：「你们为什么这样做，竟叫男孩子活着呢？」
Exodus,1,19,收生婆回答法郎说：「希伯来女人与埃及女人不同，她们富有生机，收生婆还没有来，她们已生产了。」
Exodus,1,20,天主遂恩待了收生婆。以色列子民更加增多起来，更加强盛。
Exodus,1,21,因为收生婆敬畏天主，天主就使她们家门兴旺。
Exodus,1,22,法郎于是训令他的全体人民说：「凡希伯来人所生的男孩，你们应把他丢在尼罗河里；凡是女孩，留她活着！」
