Exodus,39,1,以後用紫色、紅色、朱紅色的毛線，做了聖所內行禮穿的祭服，也做了為亞郎穿的聖衣，全照上主向梅瑟所吩咐的。
Exodus,39,2,用金線，紫色、紅色、朱紅色的毛線和捻的細麻，做了「厄弗得」，
Exodus,39,3,就是將金子鎚成了薄片，切成細線，以織工編織在紫色、紅色、朱紅色毛線和細麻之中。
Exodus,39,4,為「厄弗得」做了肩帶結在「厄弗得」的兩端，連結在一起。
Exodus,39,5,那將「厄弗得」束在身上的帶子像「厄弗得」一樣做成，與「厄弗得」連在一起，是用金線，紫色、紅色、朱紅色的毛線和捻的細麻做成的，全按上主向梅瑟所吩咐的。
Exodus,39,6,將兩塊紅瑪瑙石修好嵌在金框內，以刻印之法雕刻了以色列的兒子們的名字。
Exodus,39,7,將金框安在「厄弗得」的肩帶上，作為以色列子民的記念石，全照上主向梅瑟所吩咐的。
Exodus,39,8,又以繡工用金線，紫色、紅色、朱紅色的毛線及捻的細麻做了胸牌，像做「厄弗得」一樣。
Exodus,39,9,做的胸牌是方形的，雙層，一拃長，一拃寬。
Exodus,39,10,上面安裝了四行寶石：第一行：赤玉、青玉、翡翠；
Exodus,39,11,第二行：紫寶石、藍玉、金鋼石；
Exodus,39,12,第三行：黃瑪瑙、白瑪瑙、紫晶；
Exodus,39,13,第四行：黃玉、紅瑪瑙、水蒼玉：這些寶石都鑲在金框內。
Exodus,39,14,寶石上有以色列的兒子們的名字，按他們的名字共十二塊；按刻印的方法，每塊刻上一個名字，代表十二支派。
Exodus,39,15,在胸牌上做了金的鏈子，像繩子一樣擰成。
Exodus,39,16,又做了兩個金框和兩個金環；將兩個金環安在胸牌的兩端。
Exodus,39,17,將兩條金鏈結在胸牌兩端的環子上。
Exodus,39,18,把兩條鏈子的另兩端結在兩框子上；把兩框子結在「厄弗得」肩帶的前面。
Exodus,39,19,又做了兩個金環，安在胸牌下兩端，靠近「厄弗得」的內邊緣上。
Exodus,39,20,還做了兩個金環，安在「厄弗得」的前面肩帶的下邊，靠近「厄弗得」帶子的上邊與肩帶相結連的地方。
Exodus,39,21,用一根紫繩，把胸牌的環子繫在「厄弗得」的環子上，使胸牌結在「厄弗得」的帶子上，免得胸牌在「厄弗得」上移動：全照上主向梅瑟所吩咐的。
Exodus,39,22,以後又為「厄弗得」做了一件無袖長袍，是織成的，全為紫色。
Exodus,39,23,長袍中間有一領口，像戰袍的領口；領口周圍鑲上邊，免得破裂。
Exodus,39,24,又在長袍底邊上，用捻的紫色、紅色、朱紅色的毛線做了石榴；
Exodus,39,25,又用純金做了鈴鐺，將鈴鐺繫在長袍底邊周圍的石榴中間，
Exodus,39,26,如此在長袍底邊周圍，一個鈴鐺，一個石榴；一個鈴鐺，一個石榴，為行敬禮穿：全照上主向梅瑟所吩咐的。
Exodus,39,27,以後為亞郎和他的兒子們做了細麻長衣，是織成的。
Exodus,39,28,也做了細麻的禮冠，細麻的華麗頭巾，捻的細麻布褲子；
Exodus,39,29,又用捻的細麻及紫色、紅色、朱紅色的毛線編織了腰帶：全按上主向梅瑟所吩咐的。
Exodus,39,30,又用純金做了聖冠上的牌子，在上面像雕刻印章，刻上了「祝聖於上主」。
Exodus,39,31,又用紫色繩子將這牌子繫在禮冠上：全按上主向梅瑟所吩咐的。
Exodus,39,32,帳棚、會幕的一切工程都完成了；凡上主向梅瑟所吩咐的，以色列子民都照做了。
Exodus,39,33,他們遂把帳棚運到梅瑟前，即帳幕和帳幕的一切用具：鉤子、木板、橫木、柱子、卯座，
Exodus,39,34,染紅的公山羊皮的頂罩，海豚皮的頂罩，作屏障的帳幔，
Exodus,39,35,約櫃和杠桿，贖罪蓋，
Exodus,39,36,供桌和桌上的一切用具，供餅，
Exodus,39,37,純金的燈台與燈盞，即擺在燈台上的燈盞及其一切用具，燈油，
Exodus,39,38,金祭壇，傅禮的油，韾香的香料，帳棚的門簾，
Exodus,39,39,銅祭壇、祭壇的銅格子、杠桿和一切用具，盆和盆座，
Exodus,39,40,庭院的帷幔、柱子和卯座，庭院的門簾、繩子和橛子，以及一切為會幕聖所內使用的器皿；
Exodus,39,41,聖所內行禮的祭服，司祭亞郎的聖衣，和他兒子們盡司祭職的衣服：
Exodus,39,42,以色列子民所作的一切工程，全是照上主向梅瑟所吩咐的。
Exodus,39,43,梅瑟查看了一切工程，見他們所行的，完全是照上主所吩咐的，遂祝福了他們。
