Ezekiel,44,1,他領我回到聖殿朝東的外門，門卻關著。
Ezekiel,44,2,他對我說：「這門必關閉不開，任何人不得由此門而入，因為上主以色列的天主已由此門而入，為此常應關閉。
Ezekiel,44,3,至於元首，因為他是元首，惟有他可坐在裡面，在上主前進食；他由東廊的路而入，亦由原路而出。」
Ezekiel,44,4,以後，他領我由北門到聖殿前，我一看，看見上主的光榮充滿了上主的殿，我便伏地掩面。
Ezekiel,44,5,上主對我說：「人子，我對你所說上主殿內的所有規定和法律，你要留心，要眼看耳聽，又要注意准入聖殿和禁入聖殿的規則。
Ezekiel,44,6,你對叛逆的以色列家族說：吾主上主這樣說：以色列家族，你們所行的一切醜惡之事，該夠了罷！
Ezekiel,44,7,當你們奉獻給我食品、脂肪和牲血時，竟引領心身未受割損的外方人進入我的聖所，褻瀆我的殿宇；這樣以你們的一切醜惡，破壞了我的盟約。
Ezekiel,44,8,你們既不在我聖所內供職，卻派他們代你們在我聖所內供職。
Ezekiel,44,9,為此吾主上主這樣說：一切心身未受割損的外方人，以及所有在以色列子民中的外方人，不得進入我的聖所。
Ezekiel,44,10,至於肋未人，當以色列墮落，離開我而追隨他們的偶像時，他們也遠離了我，他們必要承擔自己的罪債。
Ezekiel,44,11,他們在我聖所內供職，只能充當看守殿門的，作聖殿的侍役，為百姓宰殺全燔祭祭牲和其他祭牲，站在他們面前，給他們服務。
Ezekiel,44,12,因為他們曾在百姓的偶像前給他們服務過，做了以色列家族犯罪的絆腳石，為此我必舉手反對他們──吾主上主的斷語──他們必要承擔自己的罪債。
Ezekiel,44,13,他們不得走近我，做我的司祭，也不得接近我的一切聖物，和至聖之物；反要承擔自己的羞辱和所行的一切醜惡。
Ezekiel,44,14,我只委派他們在聖殿供職，服各種勞役，做其中應做的一切事務。
Ezekiel,44,15,惟有那些在以色列子民墮落離開我時，仍然為我的聖所供職的匝多克的兒子，肋未司祭們，可走近我，服事我，侍立我前，給我奉獻脂油與牲血──吾主上主的斷語──
Ezekiel,44,16,他們可進入我的聖所，走近我的祭桌，服事我，奉行給我供職的事。
Ezekiel,44,17,幾時他們進入內院的門，應身穿麻衣；當他們在內院門內或在聖殿供職時，不可穿羊毛衣。
Ezekiel,44,18,他們頭上應戴麻布頭巾，腰間應穿麻布褲子，不可穿容易出汗的衣服。
Ezekiel,44,19,但他們幾時要出去到外院百姓那裡時，應脫去供職的衣服，放在聖所的廂房內，穿上別的衣服，免得因自己的祭服使百姓沾染聖潔。
Ezekiel,44,20,他們不可剃頭，也不可讓頭髮自由生長，應該修剪頭髮。
Ezekiel,44,21,任何司祭要進入內院時，不可飲酒。
Ezekiel,44,22,他們不可娶寡婦或棄婦為妻，應娶以色列家族的處女為妻；或娶司祭的寡婦。
Ezekiel,44,23,他們應教訓我的百姓區別聖與俗，知道潔與不潔。
Ezekiel,44,24,在訴訟上，他們應充任裁判，按我的法律定斷；他們在我的各種慶節上，應遵守我的法律和規例，又應聖化我的安息日。
Ezekiel,44,25,他們不可走近死人，免得沾染不潔；但為父母、子女、兄弟和未嫁的姊妹，可自染不潔。
Ezekiel,44,26,在他取潔以後，再過七天，
Ezekiel,44,27,他要進入聖所，進內院，為在聖所內供職的那一天，應奉獻贖罪祭──吾主上主的斷語──
Ezekiel,44,28,他們不可有產業，我是他們的產業；在以色列也不可分給他們地業，我是他們的地業。
Ezekiel,44,29,他們可以吃素祭，贖罪祭和贖過祭：凡在以色列所獻的禁物，都應歸於他們。
Ezekiel,44,30,各種初熟之物，和你們藉舉祭所獻的一切祭物，應歸於司祭；此外，將你們粗麥麵中最好的一分，給與司祭，好叫祝福降在你們家庭中。
Ezekiel,44,31,凡自然死或被猛獸撕裂的飛禽走獸，司祭都不可吃。」
