1_Maccabees,5,1,四鄰的異民聽說猶太人重建了祭壇，重新祝聖了聖所，恢復舊觀，於是大怒，
1_Maccabees,5,2,決意要剷除自己中間的雅各伯的後裔，就開始屠殺猶太人，加以清除。
1_Maccabees,5,3,那時猶大在依杜默雅的阿卡巴特乃，攻打正在包圍以色列人的厄撒烏的後裔，加以痛擊，予以重創；制服他們，獲得了許多財物。
1_Maccabees,5,4,他又想起貝紅人的惡行，這些人常作猶太人的羅網和絆腳石，埋伏在路上窺伺陷害。
1_Maccabees,5,5,猶大將他們包圍在碉堡裡，安營攻打，下了毀滅令，遂放火將碉堡和其中所有的人焚燒了。
1_Maccabees,5,6,以後去攻打阿孟子民時，遭遇了強悍大軍，軍長是提摩太，
1_Maccabees,5,7,兩軍交戰多次，敵軍終為猶大所擊敗，猶大追殺他們，
1_Maccabees,5,8,佔據了雅則爾及所屬村鎮，然後回師猶太。
1_Maccabees,5,9,基肋阿得的異民聚集起來，攻擊住在他們境內的以色列人，要消除他們；於是以色列人逃到達特瑪堡壘裡，
1_Maccabees,5,10,寫信給猶大及他的兄弟們說：「我們四周的異民都聚集起來攻打我們，要剷除我們。
1_Maccabees,5,11,他們正準備來奪取我們避難的堡壘，提摩太是他們的軍長；
1_Maccabees,5,12,所以現在，請你來拯救我們，脫離他們的手！我們已有許多人喪生。
1_Maccabees,5,13,住在托布的眾弟兄已全被殺，妻子兒女被俘擄，財物被劫掠，在那裡被殺的約有一千人。」
1_Maccabees,5,14,正在讀這封信時，又有從加里肋亞來使者，他們的衣服業已撕破，報告消息說：
1_Maccabees,5,15,「仆托肋買、提洛、漆冬，以及外方人的加里肋亞，都已聚集起來，要消滅我們。」
1_Maccabees,5,16,猶大與百姓一聽見這些消息，立即召集全體大會，商討怎樣拯救蒙難和被敵人攻打的弟兄們。
1_Maccabees,5,17,猶大對哥哥息孟說：「你挑選一部分人，去援救加里肋亞的弟兄；我同弟弟約納堂，往基肋阿得去。」
1_Maccabees,5,18,留下匝加黎雅的兒子若瑟和阿匝黎雅，管理軍民，派他們與其餘的軍隊守護猶太。
1_Maccabees,5,19,又吩咐他們說：「你們只管理百姓，不要與異民交戰，直到我回來。」
1_Maccabees,5,20,於是撥給息孟三千人，往加里肋亞去，猶大率領八千人，往基肋阿得去。
1_Maccabees,5,21,息孟到了加里肋亞，與異民打了幾仗，異民終不支潰敗；
1_Maccabees,5,22,息孟追擊他們直到仆托肋買城門外，異民陣亡的約有三千；他獲得了許多財物。
1_Maccabees,5,23,然後將住在加里肋亞和阿爾巴達的猶太人，同妻子兒女，以及所有的東西帶回猶太，大家都很高興。
1_Maccabees,5,24,猶大瑪加伯和弟弟約納堂，過了約但河，在曠野裡行了三天的路；
1_Maccabees,5,25,納巴泰人遇著他們，對他們表示歡迎，並將他們的弟兄在基肋阿得地的一切遭遇，報告給他們：
1_Maccabees,5,26,「他們中有許多人，怎樣被困在波索辣、波索爾、阿肋瑪、加斯佛、瑪刻得和卡爾納殷，這些城池都很堅固高大。
1_Maccabees,5,27,還有被困在基肋阿得其他城中的，敵人決定明天進軍攻打這些堡壘，計劃在一天之內佔領，並消滅其中所有的人。」
1_Maccabees,5,28,猶大領著軍隊，突然轉變方向，經過曠野，到了波索辣，佔據了那城，用刀殺盡所有的男丁，奪取了他們的一切財物，然後放火燒了那城。
1_Maccabees,5,29,從那裡夜間起身，來到達特瑪堡壘前，
1_Maccabees,5,30,黎明時，舉目一望，看見無數軍民，帶著雲梯與器械，攻打堡壘，正向堡壘裡的人攻擊。
1_Maccabees,5,31,猶大見戰事已起，殺聲連天，角聲喊聲，混成一片，
1_Maccabees,5,32,便向兵士說：「今天你們要為弟兄而戰。」
1_Maccabees,5,33,遂從敵後分三隊進軍，同時一起吹角、呼喊、祈禱。
1_Maccabees,5,34,提摩太的軍隊，一認出是瑪加伯，就望風而逃；瑪加伯追擊他們，予以重創，那一天敵方死的約有八千人。
1_Maccabees,5,35,隨後猶大轉往阿肋瑪，攻陷了那城，殺了所有的男丁，得了許多財物，然後放火將城燒了。
1_Maccabees,5,36,由此再往前進，將加斯佛、瑪刻得、波索爾和基肋阿得的其餘諸城都佔領了。
1_Maccabees,5,37,這些事以後，提摩太又集合其他軍隊，在辣豐對面，河的那一邊紮營。
1_Maccabees,5,38,猶大差人前去偵探敵軍，他們回報說：「我們四周的異民，都與他們聯合，組成一支人數非常眾多的軍隊，
1_Maccabees,5,39,還僱用阿剌伯人來協助，都在河那邊紮營，準備與你作戰。」猶大就前去迎敵。
1_Maccabees,5,40,當猶大和他的軍隊臨近河旁時，提摩太向他的軍官們說：「若猶大先渡到我們這邊，我們就不能抵抗他，他必能制勝我們；
1_Maccabees,5,41,如果他畏懼，安營在河那邊，我們就渡河到他那邊去，我們必能制勝他。」
1_Maccabees,5,42,猶大一近急流水旁，便將民間經師佈置在河旁，命令他們說：「不准任何人留在營裡，都應上陣作戰。」
1_Maccabees,5,43,猶大便先渡河到他們那邊，眾軍人尾隨在後。所有的異民一見，便立即潰散，拋下武器，逃往卡爾納殷廟去了。
