1_Kings,12,1,勒哈貝罕去了舍根，因為全以色列集合在舍根，要立他為王。
1_Kings,12,2,乃巴特的兒子雅洛貝罕，為躲避撒羅滿王，曾逃往埃及，現在聽說撒羅滿已死，便從埃及回來了。
1_Kings,12,3,有人派人請了他回來，他便和以色列全會眾前來，對勒哈貝罕說：
1_Kings,12,4,「你的父親使我們的負擔繁重，現在，你得減輕你父親加給我們的苦役和重軛，我們纔肯服事你。」
1_Kings,12,5,他回答他們說：「你們暫時回去，三天以後再來見我。」人民就都走了。
1_Kings,12,6,勒哈貝罕便同那些在他父親撒羅滿生時，作臣僕的老年人商議說：「依你們的意見，我該怎樣答覆這些民眾？」
1_Kings,12,7,他們回答說：「如果你今天願意作這民眾的僕人，服事他們，答應他們，對他們說好話，他們必會常常服事你。」
1_Kings,12,8,但是，君王竟拒絕了老年人給他出的主意，反去同那些與他一起長大，侍立在他面前的少年商議，
1_Kings,12,9,問他們說：「這些人民對我說：請你將你父親加於我們的重軛減輕些。依你們的意見我該怎樣答覆他們？」
1_Kings,12,10,這些與他一起長大的少年人答說：「這些人民對你說：你父親使我們負擔繁重，請你給我們減輕些！你要回答他們，對他們這樣說：我的小指比我父親的腰還粗！
1_Kings,12,11,我父親曾加重了你們的重擔，我更要加重你們的重擔；我父親用皮鞭責打你們，我卻要用鐵刺鞭責打你們！」
1_Kings,12,12,雅洛貝罕和全體人民照君王所說：「你們第三天再來見我」的話，第三天就來見勒哈貝罕。
1_Kings,12,13,君王嚴厲答覆了人民，拋棄了老年人給他出的主意，
1_Kings,12,14,卻依照少年人的主張，對民眾說：「我的父親加重了你們的負擔，我更要加重，我父親用皮鞭責打你們，我反要用鐵刺鞭責打你們。」
1_Kings,12,15,君王始終不肯聽從民眾。這一轉變原是出於上主，為實現他自己的話，就是上主藉史羅人阿希雅對乃巴特的兒子雅洛貝罕所說的話。
1_Kings,12,16,全以色列人見君王不肯依從他們，便回覆君王說：「我們與達味有什麼分子？我們與葉瑟的兒子毫無關係！以色列！回到你的帳幕去罷！達味啊！現在你只顧你的本家罷！」以色列人於是都回了自己的帳幕，
1_Kings,12,17,只有那些住在猶大城巿的以色列子民，仍屬勒哈貝罕統治。
1_Kings,12,18,勒哈貝罕王派遣監管勞役的阿多蘭，去見以色列，以色列人卻用石頭將他砸死，勒哈貝罕急忙上車，逃回了耶路撒冷。
1_Kings,12,19,這樣，以色列便與達味家分離了，直到現在。
1_Kings,12,20,那時，全以色列人聽說雅洛貝罕已經回來，便派人邀請他前來赴會，立他為王，統治全以色列；從此跟隨達味家的，只有猶大支派。
1_Kings,12,21,勒哈貝罕一回到耶路撒冷，即刻召集猶大全家和本雅明支派所有十八萬善戰的精兵，要去攻打以色列家，想把王國奪回，再歸屬撒羅滿的兒子勒哈貝罕；
1_Kings,12,22,但是，天主有話傳於天主的人舍瑪雅說：
1_Kings,12,23,「你去告訴撒羅滿的兒子，猶大王勒哈貝罕，猶大全家和本雅明以及其餘的人民說：
1_Kings,12,24,上主這樣說：你們不要前去，攻打你們的兄弟以色列人，你們各自回家去罷！因為這事原出於我。」他們便聽從了上主的話，依照上主的話回去了。
1_Kings,12,25,雅洛貝罕在厄弗辣因山地修築了舍根，住在那裏；後又從那裏出來，修築了培奴耳。
1_Kings,12,26,雅洛貝罕心中思量：「這王國遲早要歸於達味王室；
1_Kings,12,27,如果這人民上耶路撒冷，在上主殿內獻祭，他們的心難免不歸向他們的主上猶大王勒哈貝罕，把我打死，再歸屬於猶大王勒哈貝罕。」
1_Kings,12,28,因此，雅洛貝罕王拿定了主意，製造了兩隻金牛犢，對人民說：「你們不需要再上耶路撒冷去了；以色列！看，這就是領你們由埃及地上來的天主！」
1_Kings,12,29,他將一隻供在貝特耳，一隻供在丹。
1_Kings,12,30,這使以色列陷於罪惡，因為民眾竟遠至丹去敬拜另一隻。
1_Kings,12,31,雅洛貝罕又在高丘建立了神殿，將不屬於肋未子孫的平民立為司祭；
1_Kings,12,32,規定八月十五日舉行慶節，像在猶大所舉行的慶節一樣，親自上壇獻祭。他也如此在貝特耳向他所製造的牛犢獻了祭，並在貝特耳為他建造的高丘神壇，委派了司祭。
1_Kings,12,33,在他隨意選定的八月十五日，他親自上了他在貝特耳所築的祭壇，為以色列子民舉行慶節，上壇焚香獻祭。
