Joel,2,1,你們要在熙雍吹起號角，在我的聖山上吹起號筒！叫大地所有的居民戰慄害怕，因為上主的日子來了，且已來近了。
Joel,2,2,那是一個陰霾昏暗的日子，是一個濃雲漆黑的日子！一個龐大強盛的民族猶如曙光一樣，散布在各山上；像這樣的民族，是亙古以來從未有過，此後歷盡萬世萬代，也不會再有。
Joel,2,3,在這民族的前面，有吞滅的烈火，後面，有燃燒的火焰；這民族未來以前，大地有如伊甸樂園，既來以後，卻成了荒涼的曠野；什麼也沒有留下。
Joel,2,4,牠們的形狀有如馬的形狀，牠們奔馳有如戰馬，
Joel,2,5,牠們的跳躍，發出有如戰車越過山巔的轔轔聲，發出有如烈火焚燒稻草的爆裂聲，活像一支嚴陣以待的強大軍旅。
Joel,2,6,萬民一見，為之惶恐，人人臉面頓時失色。
Joel,2,7,牠們疾進有如勇士，攀登城牆有如戰士，各走自己的路線，從不混亂自己的行列。
Joel,2,8,牠們各不相擠，各循自己的路線進行；即使衝鋒陷陣，仍不散亂。
Joel,2,9,牠們進攻城邑，奔上城牆，攀登屋頂，闖進窗戶，有如盜賊一般。
Joel,2,10,在牠們面前，大地為之震盪，諸天為之動搖，日月為之昏暗，星辰為之失光。
Joel,2,11,上主在他的軍旅前發出了自己的聲音，他的隊伍極其龐大，執行他命令的，又是強而有力的：上主的日子實在偉大，極其可怕：有誰能抵得住？
Joel,2,12,至少現在──上主的斷語──你們應全心歸向我，禁食，哭泣，悲哀！
Joel,2,13,應撕裂的，是你們的心，而不是你們的衣服；你們應歸向上主你們的天主，因為他寬仁慈悲，遲於發怒，富於慈愛，常懊悔降災。
Joel,2,14,有誰知道，也許他會轉意後悔，在這場災禍後，給你們留下祝福，好使你們能給上主你們的天主獻上素祭和奠祭。
Joel,2,15,你們要在熙雍吹起號角，制定一個齋期，召開一個盛會。
Joel,2,16,要召集民眾，制定一個集會。召集老人，集合幼童，甚至吃奶的嬰兒；新郎應走出他的洞房，新娘應離開她的閨房。
Joel,2,17,上主的僕人──司祭，應在殿廊與祭台之間痛哭，說：「上主，求你憐恤你的百姓，不要讓你的基業遭受侮辱，使異民取笑他們！為什麼讓人在異民中說：他們的天主在那裏？」
Joel,2,18,上主對自己的地域又重加妒愛，憐憫了自己的百姓。
Joel,2,19,上主答覆他的百姓說：看，我必再賜給你們五穀、酒、油，使你們得享飽飫；不再使你們在異民中遭受羞辱。
Joel,2,20,我要使由北方來的大軍，遠離你們；要驅逐牠們到荒涼不毛之地，使牠們的先鋒面向東海，使牠們的殿軍面向西海；牠們的臭氣要上升，牠們的腥臭要上騰。「因為牠們行了大惡。」
Joel,2,21,田地，你不要害怕，反要歡愉喜樂，因為上主行了大事。
Joel,2,22,田間的野獸，你們不要害怕，因為原野的牧場又已發青，樹木已再結實，無花果樹和葡萄樹必再供給出產。
Joel,2,23,熙雍的子女！你們應歡樂，應喜樂於上主你們的天主，因為他按公義，像昔日一樣，賜給了你們時雨，且給你們降下甘霖：秋雨和春雨。
Joel,2,24,禾場必充滿莊稼，榨池必溢出美酒和新油。
Joel,2,25,我必要補償你們，我對你們所派來的大軍：飛蝗、螽斯、蚱蜢和蝻子，連年所吃掉的收成。
Joel,2,26,你們必得飽食必要頌揚上主你們的天主的名，因為他為你們行了奇妙的事。【我的百姓永不再蒙受羞辱。】
Joel,2,27,你們將會知道：我是在以色列中間，我是上主你們的天主，此外再沒有別的神；而我的百姓永不再蒙受羞辱。
