Acts,26,1,阿格黎帕向保祿說：「准你為自己辯護。」那時，保祿便伸起手來，辯護說：
Acts,26,2,「阿格黎帕王！我今天能在你跟前，對於猶太人所控告我的一切事，得以辯護，我覺得十分幸運，
Acts,26,3,尤其你熟悉猶太人的一切習俗和爭端，所以我求你忍耐聽我。
Acts,26,4,我自幼年以來，從起初在我民族中，以及在耶路撒冷，處世為人如何，猶太人都知道。
Acts,26,5,假如他們肯作證的話，他們從很早就知道：我是按照我們教中最嚴格的宗派，度着法利塞人的生活。
Acts,26,6,現在，我因希望天主對我們祖先的恩許，而站在這裏受審。
Acts,26,7,我們十二支派，日夜勤懇地事奉天主，希望這許諾到來。王啊！正是為了這個希望，我為猶太人所控告。
Acts,26,8,天主既使死人復活了，為什麼你們竟斷為不可信呢？
Acts,26,9,本來，我本人過去也認為，應盡力反對納匝肋人耶穌的名，
Acts,26,10,我在耶路撒冷就這樣作過。我不但從司祭長那裏取得權柄，把許多聖者關在監裏；而且他們被殺時，我還投了票。
Acts,26,11,我也曾在各會堂裏，多次用刑，強迫他們說褻瀆的話；而且分外狂怒地迫害他們，直到外邦的城市。
Acts,26,12,在這期間，我曾取得司祭長的權柄和准許，往大馬士革去。
Acts,26,13,王啊！時當正午，我在路上看見一道光，比太陽還亮，從天上環照着我，和與我同行的人；
Acts,26,14,我們都跌倒在地。我聽見有聲音用希伯來話向我說：『掃祿，掃祿，你為什麼迫害我？向刺錐踢去，為你是難堪的。』
Acts,26,15,我說：『主！你是誰？』主說：『我就是你所迫害的耶穌。
Acts,26,16,但是，你起來，站好，因為我顯現給你，正是為了要選派你為我服務，並為你見到我的事，以及我將要顯現給你的事作證。
Acts,26,17,我把你從這百姓及外邦人中救出，是要打發你到他們那裏去，
Acts,26,18,開明他們的眼，叫他們從黑暗中轉入光明，由撒殫權下歸向天主，好使他們因信我而獲得罪赦，並在聖化的人中得有分子。』
Acts,26,19,因此，阿格黎帕！我對這天上的異像並沒有失信，
Acts,26,20,相反地，我首先向大馬士革和耶路撒冷以及猶太全境的人，然後向外邦人傳報，叫他們悔改，歸向天主，作與悔改相稱的作為。
Acts,26,21,正是為了這個緣故，猶太人在殿裏把我拿住，想要向我下毒手；
Acts,26,22,但我得蒙天主的助祐，直到今天我還站得住，向卑微和尊高的人作證。我所講的，不外乎先知和梅瑟所說過的，必將成就的事：
Acts,26,23,就是默西亞怎樣必須受難，怎樣必須由死者中作復活起來的第一人，將光明傳佈給這百姓及外邦人。」
Acts,26,24,保祿辯護到這裏，斐斯托大聲說：「保祿，你瘋了！學問太多把你弄瘋了。」
Acts,26,25,保祿卻說：「斐斯托大人！我沒有瘋，相反，我說的是真理和清醒的話。
Acts,26,26,因為王知道這些事，我便向他放心講論。我深信這些事沒有一件瞞得過他的，因為這不是在偏僻角落裏行的。
Acts,26,27,阿格黎帕王！你信先知嗎？我知道你信。」
Acts,26,28,阿格黎帕向保祿說：「你差一點就勸服我作了基督徒！」
Acts,26,29,保祿說：「差一點也罷！差的多也罷！我總祈望天主，不但叫你，而且也叫今天聽我的眾人，除了這些鎖鏈以外，都要像我一樣。」
Acts,26,30,於是王、總督和貝勒尼切，以及和他們同坐的人都起來，
Acts,26,31,退到一邊，彼此談論說：「這人並沒有作過什麼該死，或該監禁的事。」
Acts,26,32,阿格黎帕對斐斯托說：「這人若沒有向凱撒上訴，早就可以釋放了。」
