2_Corinthians,6,1,我們與天主合作的人，也勸你們不要白受天主的恩寵──
2_Corinthians,6,2,因為經上說：『在悅納的時候，我俯允了你；在救恩的時日，我幫助了你。』看！如今正是悅納的時候；看！如今正是救恩的時日──
2_Corinthians,6,3,我們在任何事上，為避免這職務受詆毀，不但沒有給任何人趺倒的因由，
2_Corinthians,6,4,反而處處表現我們自己，有如天主的僕役，就是以持久的堅忍，在艱難、貧乏、困苦之中，
2_Corinthians,6,5,在拷打、監禁、暴亂之中，在勞苦、不寢、不食之中，
2_Corinthians,6,6,以清廉，以明智，以容忍，以慈惠，以聖神，以無偽的愛情，
2_Corinthians,6,7,以真理的言辭，以天主的德能，以左右兩手中正義的武器，
2_Corinthians,6,8,歷經光榮和凌辱，惡名和美名；像是迷惑人的，卻是真誠的；
2_Corinthians,6,9,像是人所不知的，卻是人所共知的；像是待死的，看！我們卻活著；像是受懲罰的，卻沒有被置於死地；
2_Corinthians,6,10,像是憂苦的，卻常常喜樂；像是貧困的，卻使許多人富足；像是一無所有的，卻無所不有。
2_Corinthians,6,11,格林多人啊！我們的口向你們張開了，我們的心也敞開了。
2_Corinthians,6,12,你們在我們心內並不窄狹，而是你們的心腸窄狹。
2_Corinthians,6,13,為了以報還報，如今我對你們猶如對自己的孩子說：你們也敞開你們的心罷！
2_Corinthians,6,14,你們不要與不信的人共負一軛，因為正義與不法之間，那能有什麼相通？或者，光明之於黑暗，那能有什麼聯繫？
2_Corinthians,6,15,基督之於貝里雅耳，那能有什麼協和？或者，信者與不信者，那能有什麼股份？
2_Corinthians,6,16,天主的殿與偶像，那能有什麼相合？的確，我們就是生活的天主的殿，正如天主所說的：『我要在他們內居住，我要在他們中徘徊；我要做他們的天主，他們要做我的百姓。』
2_Corinthians,6,17,為此，『你們應當從他們中間出來，離開他們──這是上主說的──你們不可觸摸不潔之物，我要收納你們，
2_Corinthians,6,18,我要做你們的父親，你們要做我們的子女：這是全能的上主說的。』
