Judith,12,1,敖羅斐乃令人領她到佈滿銀具的餐廳內，吩咐人給她吃他自己的食品，給她喝他自己的酒。
Judith,12,2,但友弟德回答說：「我不願吃這些東西，怕有什麼防礙；我帶來的東西，已足夠我吃用的了。」
Judith,12,3,敖羅斐乃問她說：「假使你帶來的東西用完了，從那裏能拿同樣的東西來給你呢？我們這裏沒有你同族的人。」
Judith,12,4,友弟德答應他說：「我主萬歲！直到上主藉着我的手，完成他所願意的事以前，我帶來的東西，你的婢女是不會用盡的。」
Judith,12,5,以後，敖羅斐乃的僕從領她進入一座帳幕。她睡到半夜，晨更前便起來了，
Judith,12,6,打發人到敖羅斐乃那裏說：「請我主下令，准你的婢女出外祈禱。」
Judith,12,7,敖羅斐乃就吩咐侍衛，不要阻止她。她在營中住了三天，每夜都出去，往拜突里雅山谷中，哨兵佈防的水泉旁沐浴；
Judith,12,8,然後上來，哀求上主以色列的天主，指給她一條拯救自己同族子民的正路。
Judith,12,9,她取潔回去後，留在帳幕裏，直到晚上吃飯的時候。
Judith,12,10,到了第四天，敖羅斐乃設宴，只邀請自己的侍衛，軍官中一個也沒有邀請。
Judith,12,11,他對自己的總管巴哥阿宦官說：「你去勸說住在你旁邊的那個希伯來婦女到我們這裏來，同我們一起宴飲。
Judith,12,12,如果有這樣一個美人在跟前，而不與她交結，這真是掃興的事！如果我們不引她來，人反會恥笑我們。」
Judith,12,13,巴哥阿離開敖羅斐乃去見她說：「你這美麗的女郎！不要躊躇到我主上那裏去，當面受他的尊敬，與我們飲酒取樂。今日你要變作拿步高宮內亞述的公主。」
Judith,12,14,友弟德回答他說：「我是誰，膽敢違背我主上的意思？凡他喜歡的事，我必趕快去作。這是我一生至死最大的喜悅。」
Judith,12,15,遂立即前來，穿上錦衣，佩帶了婦女所佩帶的裝飾品；叫她的婢女先去，把巴哥阿給她每日坐着吃飯的皮墊拿去，給友弟德鋪在敖羅斐乃對面的地上。
Judith,12,16,友弟德進來，就了位，敖羅斐乃一看她，即心不守舍，神魂顛倒，貪其美色；原來自從見了她那一天起，就想乘機勾引她。
Judith,12,17,此時敖羅斐乃對她說：「喝罷，大家一同歡樂！」
Judith,12,18,友弟德說：「是，我主！我願喝，因為我有生以來，我的生活沒有像今天再有價值的了！」
Judith,12,19,就在他面前，將自己婢女預備好的，拿來吃喝。
Judith,12,20,敖羅斐乃見她如此，喜極狂歡，遂開懷暢飲；有生以來，沒有一天，喝過這麼多的酒。
