Micah,6,1,惟願你們傾聽上主所說的話：「起來，在諸山面前進行訴訟，使諸丘陵能聽見你的聲音！」
Micah,6,2,諸山！請聽上主的申訴；大地的基礎，側耳聆聽罷！因為上主與他的人民有所爭訟，與以色列有所爭辯：
Micah,6,3,「我的人民！我對你做了什麼？我在什麼事上叫你討厭？請你答覆我！
Micah,6,4,難道是因為我由埃及地領了你上來，從奴隸之家贖了你回來，在你面前委派了梅瑟、亞郎和米黎盎？
Micah,6,5,我的人民，請你記憶摩阿布王巴拉克圖謀過什麼事，貝敖爾的兒子巴郎答應了他什麼；再記憶從史廷到基耳加耳發生過什麼事，好使你明瞭上主的仁慈作為。」
Micah,6,6,「我要到上主那裏，叩拜至高者天主，應進獻什麼？應進獻全燔祭，還是應進獻一歲的牛犢？
Micah,6,7,上主豈喜悅萬千的公羊，或萬道河流的油？為了我的過犯，我應否獻上我的長子？為了我靈魂的罪惡，我應否獻上我親生的兒子？」
Micah,6,8,人啊！已通知了你，什麼是善，上主要求於你的是什麼：無非就是履行正義，愛好慈善，虛心與你的天主來往。
Micah,6,9,聽，上主向城邑的呼聲：我必拯救敬畏我名的人。支派和城市的會眾，靜聽：
Micah,6,10,我豈能忘掉惡人家中的不義之財，和那可詛咒的小「厄法」？
Micah,6,11,我豈能把用欺騙的天秤和囊中有假法碼的人視為清廉？
Micah,6,12,城中的富人充滿了強暴，其中的居民好說謊話，滿口欺詐；
Micah,6,13,因此，我纔開始打擊你，為了你的罪惡使你荒涼。
Micah,6,14,你要吃，卻吃不飽，腹中常感到空虛；你縱然能把寶藏搬走，卻不能保全；即使你能保全，我也必要付之於刀劍。
Micah,6,15,你要播種，卻得不到收穫；你要榨橄欖油，卻得不到油抹身；你要榨葡萄酒，卻得不到酒喝。
Micah,6,16,因為你遵守了敖默黎的法令，保存了阿哈布家的一切作風，遵循了他們的主張；因此，我必要使你荒涼，使你的居民成為笑柄；你必要承擔異民的侮辱。
