John,11,1,有一個病人，名叫拉匝祿，住在伯達尼，即瑪利亞和她姐姐瑪爾大所住的村莊。
John,11,2,瑪利亞就是那曾用香液傅抹過主，並用自己的頭髮擦乾過他腳的婦人，患病的拉匝祿是她的兄弟。
John,11,3,他們姊妹二人便派人到耶穌那裡說：「主啊，你所愛的病了！」
John,11,4,耶穌聽了，便說：「這病不至於死，只是為彰顯天主的光榮，並為叫天主子因此受到光榮。」
John,11,5,耶穌素愛瑪爾大及她的妹妹和拉匝祿。
John,11,6,當他聽說拉匝祿病了，仍在原地逗留了兩天。
John,11,7,此後，纔對門徒說：「我們再往猶太去罷！」
John,11,8,門徒向他說：「辣彼，近來猶太人圖謀砸死你，你又要往那裡去麼？」
John,11,9,耶穌回答說：「白日不是有十二個時辰麼？人若在白日行路，不會碰跌，因為看得見這世界的光；
John,11,10,人若在黑夜行路，就要碰跌，因為他沒有光。」
John,11,11,耶穌說了這些話，又給他們說：「我們的朋友拉匝祿睡著了，我要去叫醒他。」
John,11,12,門徒便對他說：「主，若是他睡著了，必定好了。」
John,11,13,耶穌原是指他的死說的，他們卻以為他是指安眠睡覺說的。
John,11,14,然後，耶穌就明明地向他們說：「拉匝祿死了。
John,11,15,為了你們，我喜歡我不在那裡，好叫你們相信；我們到他那裡去罷！」
John,11,16,號稱狄狄摩的多默便向其他的同伴說：「我們也去，同他一起死罷！」
John,11,17,耶穌一到了伯達尼，得知拉匝祿在墳墓裡已經四天了。
John,11,18,伯達尼靠近耶路撒冷，相距約十五『斯塔狄』，
John,11,19,因而有許多猶太人來到瑪爾大和瑪利亞那裡，為她們兄弟的死安慰她們。
John,11,20,瑪爾大一聽說耶穌來了，便去迎接他；瑪利亞仍坐在家裡。
John,11,21,瑪爾大對耶穌說：「主你在這裡，我的兄弟決不會死！
John,11,22,就是現在，我也知道：你無論向天主求什麼，天主必要賜給你。」
John,11,23,耶穌對她說：「你的兄弟必定要復活。」
John,11,24,瑪爾大說：「我知道在末日復活時，他必要復活。」
John,11,25,耶穌對她說：「我就是復活，就是生命；信從我的，即使死了，仍要活著；
John,11,26,凡活著而信從我的人，必永遠不死。你信麼？」
John,11,27,她回答說：「是的，主，我信你是默西亞，天主子，要來到世界上的那一位。」
John,11,28,她說了這話，就去叫她的妹妹瑪利亞，偷偷地說：「師傅來了，他叫你。」
John,11,29,瑪利亞一聽說，立時起身到耶穌那裡去了。
John,11,30,那時，耶穌還沒有進村莊，仍在瑪爾大迎接他的地方。
John,11,31,那些同瑪利亞在家，安慰她的猶太人，見她急忙起身出去，便跟著她，以為她往墳墓上去哭泣。
John,11,32,當瑪利亞來到耶穌所在的地方，一看見他，就俯伏在他腳前，向他說：「主！若是你在這裡，我的兄弟決不會死！」
John,11,33,耶穌看見她哭泣，還有同她一起來的猶太人也哭泣，便心神感傷，難過起來，
John,11,34,遂說：「你們把他安放在那裡？」他們回答說：「主，你來，看罷！」
John,11,35,耶穌流淚了。
John,11,36,於是猶太人說：「看，他多麼愛他啊！」
John,11,37,其中有些人說：「這個開了瞎子眼睛的，豈不能使這人也不死 麼？」
John,11,38,耶穌心中又感傷起來，來到墳墓前。這墳墓是個洞穴，前面有一塊石頭堵著。
John,11,39,耶穌說：「挪開這塊石頭！」死者的姐姐瑪爾大向他說：「主！已經臭了，因為已有四天了。」
John,11,40,耶穌對她說：「我不是告訴過你：如果你信，就會看到天主的光榮嗎？」
John,11,41,他們便挪開了石頭；耶穌舉目向上說：「父啊！我感謝你，因為你俯聽了我。
John,11,42,我本來知道你常常俯聽我，但是，我說這話，是為了四周站立的群眾，好叫他們信是你派遣了我。」
John,11,43,說完這話，便大聲喊說：「拉匝祿！出來罷！」
John,11,44,死者便出來了，腳和手都纏著布條，面上還蒙著汗巾。耶穌向他們說：「解開他，讓他行走罷。」
John,11,45,那些來到瑪利亞那裡的猶太人，一看到耶穌所行的事，就有許多人信了他。
John,11,46,他們中也有一些到法利塞人那裡去，把耶穌所行的，報告給他 們。
John,11,47,因此，司祭長和法利塞人召集了會議，說：「這人行了許多奇跡，我們怎麼辦呢？
John,11,48,如果讓他這樣，眾人都會信從他，羅馬人必要來，連我們的聖殿和民族都要除掉。」
John,11,49,他們中有一個名叫蓋法的，正是那一年的大司祭，對他們說：「你們什麼都不懂，
John,11,50,也不想想：叫一個人替百姓死，以免全民族滅亡：這為你們多麼有利。」
John,11,51,這話不是由他自己說出的，只因他是那年的大司祭，纔預言了耶穌將為民族而死；
John,11,52,不但為猶太民族，而且也是為使那四散的天主的兒女都聚集歸 一。
John,11,53,從那一天起，他們就議決要殺害耶穌。
John,11,54,因此，耶穌不再公開地在猶太人中往來，卻從那裡往臨近荒野的地方去，來到一座名叫厄弗辣因的城，在那裡和他的門徒住下 了。
John,11,55,猶太人的逾越節臨近了，所以，許多人在逾越節前，從鄉間上了耶路撒冷，要聖潔自己。
John,11,56,他們就尋找耶穌，並站在聖殿內，彼此談論說：「你們想什麼？他來不來過節呢？」
John,11,57,司祭長和法利塞人早已頒發命令：如果有人知道他在那裡，就該通知他們，好去捉拿他。
