Ecclesiastes,3,1,事事有時節，天下任何事皆有定時：
Ecclesiastes,3,2,生有時，死有時，栽種有時，拔除栽種的亦有時；
Ecclesiastes,3,3,殺戮有時，治療有時，拆毀有時，建築有時；
Ecclesiastes,3,4,哭有時，笑有時，哀悼有時，舞蹈有時；
Ecclesiastes,3,5,拋石有時，堆石有時；擁抱有時，戒避擁抱亦有時；
Ecclesiastes,3,6,尋找有時，遺失有時；保存有時，捨棄有時；
Ecclesiastes,3,7,撕裂有時，縫綴有時；緘默有時，言談有時，
Ecclesiastes,3,8,愛慕有時，憎恨有時；作戰有時，和睦有時。
Ecclesiastes,3,9,工作的人，從勞苦中得了什麼行益？
Ecclesiastes,3,10,我觀察了天主交予人類所應從事的事務，得知：
Ecclesiastes,3,11,天主所行的一切事宜，都很適時，並賜給人認識時事的經歷，但人仍不能明瞭，天主自始至終所做的工作。
Ecclesiastes,3,12,於是我明瞭：人類的幸福，只有在此生歡樂享受；
Ecclesiastes,3,13,但人人有吃有喝，享受自己一切勞苦之所得，也是天主的恩賜。
Ecclesiastes,3,14,我知道：凡天主所行的事，永恒不變，無一可增，無一可減。天主這樣作，是為叫人敬畏他。
Ecclesiastes,3,15,現今所有的，早已有過；將來所有的，先前已有過；因為天主必追尋已往的事。
Ecclesiastes,3,16,我在太陽下還看見：正義之處有不義，公平之處有不平。
Ecclesiastes,3,17,我心裡想天主必要審判義人和惡人，因為各種事情和行為，在天主那裡都有其定時。
Ecclesiastes,3,18,我想，天主藉此是為使世人認清自己是誰，看清自己與走獸無異。
Ecclesiastes,3,19,的確，世人的命運，同走獸的命運，都是一樣：前者怎樣死，後者也怎樣死；氣息都一樣，人並不優於走獸：因為都是虛無。
Ecclesiastes,3,20,都同歸於一處；既都出於塵土，也都歸於塵土。
Ecclesiastes,3,21,人的氣息是否向上高升，走獸的氣息是否下降地下，有誰知道？
Ecclesiastes,3,22,因此，我看出：人最好還是享受自己勞苦之所得，因為這是他的命運；有誰能領他去看自己身後的事呢？
